Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Description,Quantity,Department,Currency,Invoice_ID,Vendor_ID,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator
TX000177,01-02-2021,C002,CC101,PC202,Office Supplies,Expense,20387.31,20129.94,Paid,Stationery order,18,Finance,INR,INV-2021-00132,V029,2411.5,,Rejected,0
TX000122,01-02-2021,C001,CC104,PC205,Sales,Revenue,307054.87,337597.16,Partially Paid,Product sales revenue,317,Sales,INR,INV-2021-00090,,56089.3,127935.84,Rejected,0
TX000120,01-02-2021,C003,CC107,PC207,Logistics,Expense,146919.35,133200.31,Paid,Shipping cost settlement,155,Procurement,INR,INV-2021-00088,V028,25983.61,,Approved,0
TX000214,02-02-2021,C002,CC103,PC206,Sales,Revenue,126797.64,131549.33,Paid,Export sales revenue,153,Sales,INR,INV-2021-00166,,22218.05,28327.18,Approved,0
TX000206,02-02-2021,C004,CC107,PC201,Logistics,Expense,253408.86,337407,Paid,Freight and logistics charge,168,Procurement,INR,INV-2021-00159,V006,45857.56,,Rejected,0
TX000186,02-02-2021,C002,CC109,PC202,Office Supplies,Expense,6409.27,5806.03,Partially Paid,Printer consumables purchase,5,Finance,INR,,V015,755.48,,Approved,0
TX000171,02-02-2021,C002,CC104,PC204,Other,Expense,184283.71,188278.33,Paid,Sundry adjustment,1,Sales,INR,INV-2021-00127,,18575.7,,Approved,0
TX000152,02-02-2021,C004,CC104,PC204,Sales,Revenue,202498.57,255285.92,Overdue,Customer order fulfillment revenue,177,Sales,INR,INV-2021-00111,,36111.2,45929.67,Approved,0
TX009748,03-02-2021,C001,CC110,PC203,Maintenance,Expense,60859.04,68147.77,Paid,Facility repair service,1,IT,INR,INV-2021-00099,V015,10367.43,,Approved,0
TX000222,03-02-2021,C001,CC114,PC202,Utilities,Expense,23797.43,25649.36,Overdue,Electricity bill payment,1,Administration,INR,INV-2021-00173,V017,2906.3,,Approved,0
TX000216,03-02-2021,C004,CC101,PC201,Office Supplies,Expense,34540.18,33936.92,Paid,Stationery order,23,Finance,INR,INV-2021-00168,V033,4094.69,,Approved,0
TX000203,03-02-2021,C003,CC102,PC205,Maintenance,Expense,165541.55,140538.92,Pending,Facility repair service,1,IT,INR,,V023,28723.74,,Approved,0
TX000139,03-02-2021,C001,CC110,PC203,Maintenance,Expense,60859.04,68147.77,Paid,Facility repair service,1,IT,INR,INV-2021-00099,V015,10367.43,,Approved,0
TX000134,03-02-2021,C001,CC111,PC202,Travel,Expense,49165.11,59109,Paid,Client visit travel reimbursement,2,Sales,INR,,,2435.37,,Approved,0
TX000224,04-02-2021,C001,CC109,PC206,Other,Expense,32196.09,31742.78,Partially Paid,General ledger correction entry,1,Finance,INR,INV-2021-00175,,3146.09,,Approved,0
TX000210,04-02-2021,C005,CC111,PC202,Sales,Revenue,633366.84,559984.71,Paid,Customer order fulfillment revenue,309,Sales,INR,INV-2021-00163,,115481.89,277559.4,Approved,0
TX000160,04-02-2021,C001,CC104,PC203,Travel,Expense,64883.5,64008.17,Paid,Client visit travel reimbursement,2,Sales,INR,INV-2021-00118,,3198.09,,Approved,0
TX009794,05-02-2021,C003,CC111,PC206,Sales,Revenue,444053.91,557872.24,Paid,Service revenue recognition,441,Sales,INR,,,79745.26,111326.01,Rejected,0
TX000227,05-02-2021,C002,CC101,PC205,IT,Expense,301592.08,343485.47,Paid,IT support services,4,Finance,INR,INV-2021-00178,V016,51458.74,,Approved,0
TX000201,05-02-2021,C002,CC111,PC203,Sales,Revenue,508998.53,513544.9,Overdue,Customer order fulfillment revenue,544,Sales,INR,INV-2021-00155,,94538.34,176967.96,Approved,0
TX000193,05-02-2021,C003,CC103,PC205,Travel,Expense,24672.23,28528.5,Paid,Business travel expense,1,HR,INR,INV-2021-00147,,1250.06,,Approved,0
TX000183,05-02-2021,C004,CC111,PC204,Other,Expense,97566.27,93845.96,Paid,Sundry adjustment,1,Sales,INR,INV-2021-00138,,10097.98,,Pending,0
TX000126,05-02-2021,C003,CC111,PC206,Sales,Revenue,444053.91,557872.24,Paid,Service revenue recognition,441,Sales,INR,,,79745.26,111326.01,Rejected,0
TX000124,05-02-2021,C003,CC105,PC206,Marketing,Expense,278538.01,283580.3,Overdue,Trade show sponsorship,1,Marketing,INR,INV-2021-00092,V040,49414.9,,Under Review,0
TX000121,05-02-2021,C001,CC112,PC206,Logistics,Expense,252491.02,221670.61,Paid,Shipping cost settlement,241,Operations,INR,INV-2021-00089,V032,44305.5,,Approved,0
TX000237,06-02-2021,C004,CC113,PC201,IT,Expense,253687.96,269811.4,Paid,IT support services,68,Marketing,INR,INV-2021-00186,V025,45466.2,,Under Review,0
TX000236,06-02-2021,C001,CC104,PC202,Sales,Revenue,587695.6,575542.47,Pending,Customer order fulfillment revenue,730,Sales,INR,INV-2021-00185,,105982.98,166558.2,Approved,0
TX000229,06-02-2021,C004,CC103,PC206,Travel,Expense,95185.15,125298.94,Paid,Client visit travel reimbursement,3,HR,INR,INV-2021-00180,,4732.65,,Approved,0
TX000223,06-02-2021,C003,CC101,PC205,IT,Expense,216769.05,215554.62,Pending,Software license purchase,2,Finance,INR,INV-2021-00174,V034,39023.54,,Approved,0
TX000207,06-02-2021,C001,CC104,PC206,Other,Expense,120529.59,137927.35,Paid,Sundry adjustment,1,Sales,INR,INV-2021-00160,,12287.07,,Approved,0
TX000130,06-02-2021,C001,CC104,PC202,Travel,Expense,109902.7,101784.18,Partially Paid,Airfare and lodging expense,3,Sales,INR,INV-2021-00096,,5031.65,,Approved,0
TX000233,07-02-2021,C002,CC112,PC201,Logistics,Expense,172889.3,178938.83,Paid,Freight and logistics charge,95,Operations,INR,INV-2021-00183,V032,30694.56,,Approved,0
TX000228,07-02-2021,C001,CC108,PC204,Other,Expense,92198.71,96331.12,Overdue,Sundry adjustment,1,Administration,INR,INV-2021-00179,,8962.35,,Approved,0
TX000221,07-02-2021,C004,CC104,PC206,Sales,Revenue,1067599.98,1172842.97,Pending,Export sales revenue,913,Sales,INR,INV-2021-00172,,190488.4,413939.49,Approved,0
TX000196,07-02-2021,C002,CC106,PC201,Sales,Revenue,859550.48,998183.78,Paid,Export sales revenue,832,Sales,INR,INV-2021-00150,,159197.37,320818.27,Approved,0
TX000184,07-02-2021,C005,CC111,PC207,Marketing,Expense,387406.57,363817.35,Pending,Marketing campaign,1,Sales,INR,INV-2021-00139,V030,71609.36,,Approved,0
TX000125,07-02-2021,C003,CC109,PC201,Salaries,Expense,283977.04,258387.21,Paid,Monthly salary payment,1,Finance,INR,,,0,,Approved,0
TX000219,08-02-2021,C005,CC114,PC205,Maintenance,Expense,66972.07,77235.13,Pending,Preventive maintenance contract,1,Administration,INR,INV-2021-00171,V029,11978.62,,Rejected,0
TX000190,08-02-2021,C005,CC113,PC207,Marketing,Expense,194287.05,202648.63,Pending,Marketing campaign,1,Marketing,INR,INV-2021-00144,V038,33163.45,,Approved,0
TX000132,09-02-2021,C003,CC109,PC204,Salaries,Expense,348989.52,373080.3,Paid,Salary and benefits payout,1,Finance,INR,,,0,,Pending,0
TX000131,09-02-2021,C002,CC114,PC204,Other,Expense,27138.93,26524.07,Paid,General ledger correction entry,1,Administration,INR,,,2680.39,,Rejected,0
TX000144,10-02-2021,C001,CC114,PC202,Maintenance,Expense,91662.02,118597.75,Pending,Equipment maintenance,1,Administration,INR,INV-2021-00104,,15868.77,,Approved,0
TX000141,10-02-2021,C002,CC106,PC205,Maintenance,Expense,198224.32,213003.86,Paid,Preventive maintenance contract,1,Operations,INR,INV-2021-00101,V033,34563.11,,Approved,0
TX000235,11-02-2021,C002,CC111,PC206,Sales,Revenue,469492.03,425429.7,Pending,Export sales revenue,354,Sales,INR,,,84976.35,123654.59,Pending,0
TX000174,11-02-2021,C004,CC113,PC207,Sales,Revenue,383749.05,385855.32,Overdue,Product sales revenue,207,Sales,INR,INV-2021-00129,,68743.3,112408.07,Approved,0
TX000137,11-02-2021,C003,CC101,PC205,Other,Expense,103454.91,110186.44,Paid,General ledger correction entry,1,Finance,INR,INV-2021-00098,,10668.39,,Approved,0
TX000128,11-02-2021,C002,CC106,PC202,Utilities,Expense,89319.33,83278.68,Partially Paid,Utility bill,1,Operations,INR,INV-2021-00094,V017,0,,Pending,0
TX000215,12-02-2021,C001,CC102,PC205,Maintenance,Expense,59284.09,65419.28,Paid,Preventive maintenance contract,1,IT,INR,INV-2021-00167,V008,10677.07,,Approved,0
TX000205,12-02-2021,C002,CC101,PC205,Sales,Revenue,138652.49,164497.42,Paid,Customer order fulfillment revenue,109,Sales,INR,INV-2021-00158,,24985.05,52264.8,Approved,0
TX000199,12-02-2021,C002,CC113,PC207,Travel,Expense,51410.89,45292.25,Paid,Business travel expense,1,Marketing,INR,INV-2021-00153,,2476.6,,Approved,0
TX000176,12-02-2021,C001,CC104,PC201,Sales,Revenue,764493.25,627215.95,Paid,Service revenue recognition,836,Sales,INR,INV-2021-00131,,141212.87,353395.78,Rejected,0
TX000163,12-02-2021,C002,CC104,PC207,Sales,Revenue,360382.02,373886.85,Paid,Online sales revenue,345,Sales,INR,INV-2021-00120,,62789.05,142249.31,Approved,0
TX000153,12-02-2021,C003,CC110,PC206,Procurement,Expense,203180.93,196952.86,Overdue,Raw material procurement,285,IT,INR,,V011,36617.71,,Approved,0
TX000119,12-02-2021,C005,CC103,PC206,Travel,Expense,56136.71,64385.9,Partially Paid,Business travel expense,1,HR,INR,,,2917.6,,Pending,0
TX000204,13-02-2021,C002,CC113,PC207,Travel,Expense,75964.12,68593.53,Pending,Client visit travel reimbursement,4,Marketing,INR,INV-2021-00157,,3947.5,,Pending,0
TX000198,13-02-2021,C001,CC101,PC201,IT,Expense,338627.64,287675.33,Paid,IT support services,6,Finance,INR,INV-2021-00152,V001,60108.78,,Approved,0
TX000187,13-02-2021,C001,CC102,PC203,Office Supplies,Expense,453036.1,48318.7,Paid,Printer consumables purchase,46,IT,INR,INV-2021-00141,V004,5473.31,,Under Review,0
TX000185,13-02-2021,C001,CC103,PC206,Other,Expense,57124.38,64980.05,Paid,Miscellaneous expense,1,HR,INR,INV-2021-00140,,5572.29,,Approved,0
TX000170,13-02-2021,C001,CC101,PC205,Other,Expense,7721.34,8237.79,Paid,Sundry adjustment,1,Finance,INR,,,756.61,,Approved,0
TX000157,13-02-2021,C003,CC111,PC203,Sales,Revenue,319357.48,344244.75,Paid,Product sales revenue,360,Sales,INR,INV-2021-00115,,58834.87,85285.53,Approved,0
TX000151,13-02-2021,C004,CC109,PC206,IT,Expense,143180.11,154260.46,Pending,Hardware upgrade purchase,2,Finance,INR,INV-2021-00110,V037,26227.19,,Approved,0
TX000127,13-02-2021,C002,CC106,PC206,Logistics,Expense,284609.22,192820.57,Partially Paid,Freight and logistics charge,185,Operations,INR,INV-2021-00093,,52228.37,,Approved,0
TX000195,14-02-2021,C002,CC106,PC204,Maintenance,Expense,31976.33,29461.54,Pending,Preventive maintenance contract,1,Operations,INR,INV-2021-00149,V032,0,,Approved,0
TX000158,14-02-2021,C003,CC106,PC204,Logistics,Expense,294174.81,303910.55,Paid,Freight and logistics charge,195,Operations,INR,INV-2021-00116,V013,50430.06,,Approved,0
TX000194,15-02-2021,C004,CC104,PC202,Marketing,Expense,164080.81,164163.38,Pending,Marketing campaign,1,Sales,INR,INV-2021-00148,V006,29655.64,,Approved,0
TX000182,15-02-2021,C002,CC104,PC205,Travel,Expense,125890.26,99989.99,Overdue,Client visit travel reimbursement,1,Sales,INR,INV-2021-00137,,0,,Pending,0
TX000169,15-02-2021,C002,CC112,PC207,Utilities,Expense,41919.6,46965.32,Paid,Water and gas utility charge,1,Operations,INR,INV-2021-00126,V032,5002.75,,Approved,0
TX000148,15-02-2021,C001,CC103,PC204,Other,Expense,15161.61,17027.15,Paid,Miscellaneous expense,1,HR,INR,INV-2021-00108,,1624.14,,Approved,0
TX000146,15-02-2021,C001,CC101,PC203,IT,Expense,325211.9,343033.88,Paid,Hardware upgrade purchase,47,Finance,INR,INV-2021-00106,V020,59614.21,,Approved,0
TX000123,15-02-2021,C002,CC111,PC205,Sales,Revenue,638626.67,653127.73,Paid,Online sales revenue,365,Sales,INR,INV-2021-00091,,110073.44,121763.18,Pending,0
TX000213,16-02-2021,C004,CC106,PC203,Utilities,Expense,57990.03,62060.87,Pending,Electricity bill payment,1,Operations,INR,INV-2021-00165,,6958.88,,Under Review,0
TX000238,17-02-2021,C002,CC111,PC205,Sales,Revenue,196903.07,194259.93,Paid,Service revenue recognition,204,Sales,INR,INV-2021-00187,,34328.27,58529.21,Approved,0
TX000159,17-02-2021,C002,CC113,PC202,Travel,Expense,23765.9,24751.31,Paid,Airfare and lodging expense,1,Marketing,INR,INV-2021-00117,,1135.2,,Approved,0
TX000218,18-02-2021,C001,CC111,PC207,Office Supplies,Expense,27524.15,26892.12,Paid,Printer consumables purchase,28,Sales,INR,INV-2021-00170,V007,3415.27,,Approved,0
TX000217,18-02-2021,C001,CC103,PC204,Travel,Expense,101644.39,122576.64,Paid,Business travel expense,1,HR,INR,INV-2021-00169,,4936.39,,Approved,0
TX000165,18-02-2021,C003,CC114,PC204,Utilities,Expense,20134.58,23039.6,Paid,Utility bill,1,Administration,INR,INV-2021-00122,V034,2453.38,,Rejected,0
TX000154,18-02-2021,C003,CC101,PC204,Other,Expense,53474.96,41728.1,Paid,General ledger correction entry,1,Finance,INR,INV-2021-00112,,5371.22,,Approved,0
TX000147,18-02-2021,C001,CC101,PC202,Other,Expense,63247.74,54131.17,Partially Paid,Miscellaneous expense,1,Finance,INR,INV-2021-00107,,5840.19,,Approved,0
TX000232,19-02-2021,C005,CC107,PC206,Office Supplies,Expense,101064.14,37525.14,Partially Paid,Office supplies purchase,20,Procurement,INR,INV-2021-00182,V001,12030.1,,Approved,1
TX000220,19-02-2021,C002,CC107,PC203,Office Supplies,Expense,53039.16,63406.08,Paid,Office supplies purchase,46,Procurement,INR,,V026,6034.86,,Pending,0
TX000180,19-02-2021,C002,CC109,PC204,IT,Expense,126441.85,123859.1,Paid,Cloud infrastructure subscription,1,Finance,INR,INV-2021-00135,V014,23122.22,,Approved,0
TX000179,19-02-2021,C003,CC102,PC206,IT,Expense,239446.76,272740.86,Pending,Software license purchase,6,IT,INR,INV-2021-00134,,43919.83,,Approved,0
TX000175,19-02-2021,C001,CC105,PC203,IT,Expense,208229.62,300845.79,Overdue,Software license purchase,1,Marketing,INR,INV-2021-00130,V007,38123.45,,Under Review,0
TX000172,19-02-2021,C002,CC104,PC204,Sales,Revenue,446694.21,468381.35,Pending,Product sales revenue,385,Sales,INR,INV-2021-00128,,82618.08,113204.29,Approved,0
TX000211,20-02-2021,C002,CC103,PC207,Salaries,Expense,97356.55,139913.31,Pending,Monthly salary payment,1,HR,INR,,,0,,Approved,0
TX000138,20-02-2021,C002,CC109,PC201,Salaries,Expense,102641.06,108254.7,Pending,Employee payroll disbursement,1,Finance,INR,,,0,,Pending,0
TX000231,21-02-2021,C003,CC102,PC202,IT,Expense,452706.6,440179.22,Pending,IT support services,9,IT,INR,,V002,0,,Approved,0
TX000181,21-02-2021,C003,CC113,PC202,IT,Expense,217144.52,282417.45,Paid,IT support services,9,Marketing,INR,INV-2021-00136,V037,40529.65,,Approved,0
TX000173,21-02-2021,C003,CC108,PC203,Maintenance,Expense,117707.03,111363.55,Pending,Facility repair service,1,Administration,INR,,V003,20621.14,,Under Review,0
TX000225,22-02-2021,C002,CC108,PC206,Other,Expense,21429.74,25310.08,Paid,General ledger correction entry,1,Administration,INR,INV-2021-00176,,2157.23,,Rejected,0
TX000178,22-02-2021,C002,CC105,PC201,IT,Expense,268387.26,265012.62,Paid,IT support services,2,Marketing,INR,INV-2021-00133,V023,45062.18,,Approved,0
TX000150,22-02-2021,C002,CC104,PC204,Other,Expense,157048.84,164138.86,Pending,Miscellaneous expense,1,Sales,INR,INV-2021-00109,,16024.97,,Approved,0
TX000145,22-02-2021,C001,CC111,PC207,Sales,Revenue,655607.4,731439.95,Pending,Product sales revenue,781,Sales,INR,INV-2021-00105,,0,120121.21,Approved,0
TX000136,22-02-2021,C002,CC104,PC201,Other,Expense,185596.23,182677.01,Paid,Sundry adjustment,1,Sales,INR,,,18947.26,,Approved,0
TX000230,23-02-2021,C003,CC111,PC205,Travel,Expense,106795.18,127844.74,Overdue,Airfare and lodging expense,2,Sales,INR,INV-2021-00181,,5360.04,,Pending,0
TX000212,23-02-2021,C004,CC108,PC205,Other,Expense,14040.91,16776.82,Paid,Sundry adjustment,1,Administration,INR,INV-2021-00164,,1372.78,,Approved,0
TX000140,23-02-2021,C001,CC101,PC204,IT,Expense,81330.13,105547.91,Paid,Hardware upgrade purchase,5,Finance,INR,INV-2021-00100,V040,14798.87,,Approved,0
TX000118,23-02-2021,C002,CC111,PC203,Sales,Revenue,243063.55,281988.15,Pending,Product sales revenue,154,Sales,INR,INV-2021-00087,,46227.55,69853.42,Rejected,0
TX000192,24-02-2021,C003,CC104,PC203,Other,Expense,115556.12,122794.47,Overdue,General ledger correction entry,1,Sales,INR,INV-2021-00146,,11471.5,,Approved,0
TX000188,24-02-2021,C002,CC112,PC202,Utilities,Expense,76712.82,80437.02,Pending,Electricity bill payment,1,Operations,INR,INV-2021-00142,V028,9086.22,,Under Review,0
TX000166,24-02-2021,C001,CC105,PC201,IT,Expense,646340.11,147821.28,Paid,Hardware upgrade purchase,4,Marketing,INR,INV-2021-00123,V020,48565.03,,Approved,1
TX000162,24-02-2021,C003,CC111,PC201,Other,Expense,113662.77,116010.99,Paid,Miscellaneous expense,1,Sales,INR,INV-2021-00119,,11201.99,,Approved,0
TX000155,24-02-2021,C003,CC112,PC203,Utilities,Expense,105176.54,105016.57,Paid,Water and gas utility charge,1,Operations,INR,INV-2021-00113,V012,0,,Approved,0
TX000135,24-02-2021,C002,CC106,PC207,Utilities,Expense,152263.96,124497.85,Pending,Water and gas utility charge,1,Operations,INR,,V012,19233.85,,Approved,0
TX000234,25-02-2021,C002,CC102,PC205,IT,Expense,212593.11,269296.75,Paid,Software license purchase,10,IT,INR,INV-2021-00184,V026,38182.29,,Approved,0
TX000208,25-02-2021,C001,CC108,PC206,Maintenance,Expense,20319.75,24904.24,Overdue,Preventive maintenance contract,1,Administration,INR,INV-2021-00161,V024,3630.8,,Under Review,0
TX000191,25-02-2021,C004,CC104,PC206,Other,Expense,68322.15,65431.92,Paid,Miscellaneous expense,1,Sales,INR,INV-2021-00145,,6746.2,,Approved,0
TX000189,25-02-2021,C004,CC104,PC201,Sales,Revenue,471160.13,366010.58,Overdue,Online sales revenue,327,Sales,INR,INV-2021-00143,,81895.91,138237.56,Approved,0
TX000164,25-02-2021,C002,CC105,PC205,Other,Expense,141157.38,97508.35,Paid,Sundry adjustment,1,Marketing,INR,INV-2021-00121,,13920.54,,Approved,0
TX000156,25-02-2021,C002,CC105,PC203,Travel,Expense,119049.25,97569.35,Partially Paid,Client visit travel reimbursement,3,Marketing,INR,INV-2021-00114,,5846.43,,Approved,0
TX000149,25-02-2021,C002,CC111,PC207,Sales,Revenue,216053.27,284498.77,Partially Paid,Online sales revenue,136,Sales,INR,,,38273.16,69826.28,Rejected,0
TX000142,25-02-2021,C001,CC110,PC202,Office Supplies,Expense,33939.83,43424.05,Overdue,Office supplies purchase,46,IT,INR,INV-2021-00102,V009,4202.89,,Approved,0
TX000167,26-02-2021,C002,CC104,PC205,Sales,Revenue,331789.54,299915.77,Paid,Product sales revenue,202,Sales,INR,INV-2021-00124,,60514.29,114121.57,Under Review,0
TX000133,26-02-2021,C002,CC107,PC205,Office Supplies,Expense,33369.69,36918.38,Overdue,Office supplies purchase,37,Procurement,INR,INV-2021-00097,V011,4016.65,,Under Review,0
TX000129,26-02-2021,C005,CC109,PC205,Other,Expense,43017.62,41373.28,Paid,Miscellaneous expense,1,Finance,INR,INV-2021-00095,,4119.8,,Approved,0
TX009720,27-02-2021,C003,CC113,PC204,Other,Expense,40184.68,47832.59,Paid,Sundry adjustment,1,Marketing,INR,INV-2021-00103,,4080.8,,Approved,0
TX000202,27-02-2021,C001,CC113,PC204,Travel,Expense,121232.99,143074.46,Paid,Airfare and lodging expense,1,Marketing,INR,INV-2021-00156,,5987.52,,Approved,0
TX000161,27-02-2021,C001,CC111,PC205,Sales,Revenue,401336.42,489618.97,Pending,Export sales revenue,259,Sales,INR,,,72897.73,152549.38,Approved,0
TX000143,27-02-2021,C003,CC113,PC204,Other,Expense,40184.68,47832.59,Paid,Sundry adjustment,1,Marketing,INR,INV-2021-00103,,4080.8,,Approved,0
TX000226,28-02-2021,C002,CC106,PC206,Logistics,Expense,73605.13,88869.01,Paid,Freight and logistics charge,89,Operations,INR,INV-2021-00177,V002,13593.17,,Approved,0
TX000200,28-02-2021,C002,CC105,PC202,Other,Expense,76629.78,84346,Partially Paid,General ledger correction entry,1,Marketing,INR,INV-2021-00154,,7594.21,,Approved,0
TX000168,28-02-2021,C002,CC111,PC204,Sales,Revenue,453662.25,480357.58,Paid,Customer order fulfillment revenue,437,Sales,INR,INV-2021-00125,,78966.18,75063.58,Approved,0
TX000361,01-03-2021,C001,CC104,PC203,Marketing,Expense,149745.95,54061.03,Paid,Brand promotion expense,1,Sales,INR,INV-2021-00279,V003,7872.8,,Approved,1
TX000346,01-03-2021,C003,CC106,PC206,Procurement,Expense,1697706.05,803487.63,Paid,Vendor purchase order settlement,1965,Operations,INR,INV-2021-00267,,116431.57,,Approved,1
TX000333,01-03-2021,C001,CC111,PC203,Sales,Revenue,427155.06,392231.12,Paid,Export sales revenue,445,Sales,INR,INV-2021-00258,,74299.64,151378.41,Approved,0
TX000311,01-03-2021,C001,CC114,PC201,Office Supplies,Expense,10436.02,10535.55,Paid,Stationery order,8,Administration,INR,INV-2021-00244,V027,1250.9,,Approved,0
TX000306,01-03-2021,C002,CC106,PC206,Logistics,Expense,115118.53,121791.21,Paid,Freight and logistics charge,67,Operations,INR,INV-2021-00242,V016,20794.66,,Approved,0
TX000255,01-03-2021,C003,CC111,PC205,Other,Expense,98840.61,111965.89,Paid,General ledger correction entry,1,Sales,INR,INV-2021-00201,,9565.63,,Approved,0
