Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Department,Currency,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator,Final_Anomaly
TX000141,2021-02-10,C002,CC106,PC205,Maintenance,Expense,198224.32,213003.86,Paid,Operations,INR,34563.11,,Approved,0,0
TX000235,2021-02-11,C002,CC111,PC206,Sales,Revenue,469492.03,425429.7,Pending,Sales,INR,84976.35,123654.59,Pending,0,0
TX000174,2021-02-11,C004,CC113,PC207,Sales,Revenue,383749.05,385855.32,Overdue,Sales,INR,68743.3,112408.07,Approved,0,0
TX000137,2021-02-11,C003,CC101,PC205,Other,Expense,103454.91,110186.44,Paid,Finance,INR,10668.39,,Approved,0,0
TX000128,2021-02-11,C002,CC106,PC202,Utilities,Expense,89319.33,83278.68,Partially Paid,Operations,INR,0.0,,Pending,0,0
TX000215,2021-02-12,C001,CC102,PC205,Maintenance,Expense,59284.09,65419.28,Paid,IT,INR,10677.07,,Approved,0,0
TX000205,2021-02-12,C002,CC101,PC205,Sales,Revenue,138652.49,164497.42,Paid,Sales,INR,24985.05,52264.8,Approved,0,0
TX000199,2021-02-12,C002,CC113,PC207,Travel,Expense,51410.89,45292.25,Paid,Marketing,INR,2476.6,,Approved,0,0
TX000176,2021-02-12,C001,CC104,PC201,Sales,Revenue,764493.25,627215.95,Paid,Sales,INR,141212.87,353395.78,Rejected,0,0
TX000163,2021-02-12,C002,CC104,PC207,Sales,Revenue,360382.02,373886.85,Paid,Sales,INR,62789.05,142249.31,Approved,0,0
TX000153,2021-02-12,C003,CC110,PC206,Procurement,Expense,203180.93,196952.86,Overdue,IT,INR,36617.71,,Approved,0,0
TX000119,2021-02-12,C005,CC103,PC206,Travel,Expense,56136.71,64385.9,Partially Paid,HR,INR,2917.6,,Pending,0,0
TX000204,2021-02-13,C002,CC113,PC207,Travel,Expense,75964.12,68593.53,Pending,Marketing,INR,3947.5,,Pending,0,0
TX000198,2021-02-13,C001,CC101,PC201,IT,Expense,338627.64,287675.33,Paid,Finance,INR,60108.78,,Approved,0,0
TX000187,2021-02-13,C001,CC102,PC203,Office Supplies,Expense,453036.1,48318.7,Paid,IT,INR,5473.31,,Under Review,0,1
TX000185,2021-02-13,C001,CC103,PC206,Other,Expense,57124.38,64980.05,Paid,HR,INR,5572.29,,Approved,0,0
TX000170,2021-02-13,C001,CC101,PC205,Other,Expense,7721.34,8237.79,Paid,Finance,INR,756.61,,Approved,0,0
TX000157,2021-02-13,C003,CC111,PC203,Sales,Revenue,319357.48,344244.75,Paid,Sales,INR,58834.87,85285.53,Approved,0,0
TX000151,2021-02-13,C004,CC109,PC206,IT,Expense,143180.11,154260.46,Pending,Finance,INR,26227.19,,Approved,0,0
TX000127,2021-02-13,C002,CC106,PC206,Logistics,Expense,284609.22,192820.57,Partially Paid,Operations,INR,52228.37,,Approved,0,0
TX000195,2021-02-14,C002,CC106,PC204,Maintenance,Expense,31976.33,29461.54,Pending,Operations,INR,0.0,,Approved,0,0
TX000158,2021-02-14,C003,CC106,PC204,Logistics,Expense,294174.81,303910.55,Paid,Operations,INR,50430.06,,Approved,0,0
TX000194,2021-02-15,C004,CC104,PC202,Marketing,Expense,164080.81,164163.38,Pending,Sales,INR,29655.64,,Approved,0,0
TX000182,2021-02-15,C002,CC104,PC205,Travel,Expense,125890.26,99989.99,Overdue,Sales,INR,0.0,,Pending,0,0
TX000169,2021-02-15,C002,CC112,PC207,Utilities,Expense,41919.6,46965.32,Paid,Operations,INR,5002.75,,Approved,0,0
TX000148,2021-02-15,C001,CC103,PC204,Other,Expense,15161.61,17027.15,Paid,HR,INR,1624.14,,Approved,0,0
TX000146,2021-02-15,C001,CC101,PC203,IT,Expense,325211.9,343033.88,Paid,Finance,INR,59614.21,,Approved,0,0
TX000123,2021-02-15,C002,CC111,PC205,Sales,Revenue,638626.67,653127.73,Paid,Sales,INR,110073.44,121763.18,Pending,0,0
TX000213,2021-02-16,C004,CC106,PC203,Utilities,Expense,57990.03,62060.87,Pending,Operations,INR,6958.88,,Under Review,0,0
TX000238,2021-02-17,C002,CC111,PC205,Sales,Revenue,196903.07,194259.93,Paid,Sales,INR,34328.27,58529.21,Approved,0,0
TX000159,2021-02-17,C002,CC113,PC202,Travel,Expense,23765.9,24751.31,Paid,Marketing,INR,1135.2,,Approved,0,0
TX000218,2021-02-18,C001,CC111,PC207,Office Supplies,Expense,27524.15,26892.12,Paid,Sales,INR,3415.27,,Approved,0,0
TX000217,2021-02-18,C001,CC103,PC204,Travel,Expense,101644.39,122576.64,Paid,HR,INR,4936.39,,Approved,0,0
TX000165,2021-02-18,C003,CC114,PC204,Utilities,Expense,20134.58,23039.6,Paid,Administration,INR,2453.38,,Rejected,0,0
TX000154,2021-02-18,C003,CC101,PC204,Other,Expense,53474.96,41728.1,Paid,Finance,INR,5371.22,,Approved,0,0
TX000147,2021-02-18,C001,CC101,PC202,Other,Expense,63247.74,54131.17,Partially Paid,Finance,INR,5840.19,,Approved,0,0
TX000232,2021-02-19,C005,CC107,PC206,Office Supplies,Expense,101064.14,37525.14,Partially Paid,Procurement,INR,12030.1,,Approved,1,0
TX000220,2021-02-19,C002,CC107,PC203,Office Supplies,Expense,53039.16,63406.08,Paid,Procurement,INR,6034.86,,Pending,0,0
TX000180,2021-02-19,C002,CC109,PC204,IT,Expense,126441.85,123859.1,Paid,Finance,INR,23122.22,,Approved,0,0
TX000179,2021-02-19,C003,CC102,PC206,IT,Expense,239446.76,272740.86,Pending,IT,INR,43919.83,,Approved,0,0
TX000175,2021-02-19,C001,CC105,PC203,IT,Expense,208229.62,300845.79,Overdue,Marketing,INR,38123.45,,Under Review,0,0
TX000172,2021-02-19,C002,CC104,PC204,Sales,Revenue,446694.21,468381.35,Pending,Sales,INR,82618.08,113204.29,Approved,0,0
TX000211,2021-02-20,C002,CC103,PC207,Salaries,Expense,97356.55,139913.31,Pending,HR,INR,0.0,,Approved,0,0
TX000138,2021-02-20,C002,CC109,PC201,Salaries,Expense,102641.06,108254.7,Pending,Finance,INR,0.0,,Pending,0,0
TX000231,2021-02-21,C003,CC102,PC202,IT,Expense,452706.6,440179.22,Pending,IT,INR,0.0,,Approved,0,0
TX000181,2021-02-21,C003,CC113,PC202,IT,Expense,217144.52,282417.45,Paid,Marketing,INR,40529.65,,Approved,0,0
TX000173,2021-02-21,C003,CC108,PC203,Maintenance,Expense,117707.03,111363.55,Pending,Administration,INR,20621.14,,Under Review,0,0
TX000225,2021-02-22,C002,CC108,PC206,Other,Expense,21429.74,25310.08,Paid,Administration,INR,2157.23,,Rejected,0,0
TX000178,2021-02-22,C002,CC105,PC201,IT,Expense,268387.26,265012.62,Paid,Marketing,INR,45062.18,,Approved,0,0
TX000150,2021-02-22,C002,CC104,PC204,Other,Expense,157048.84,164138.86,Pending,Sales,INR,16024.97,,Approved,0,0
TX000145,2021-02-22,C001,CC111,PC207,Sales,Revenue,655607.4,731439.95,Pending,Sales,INR,0.0,120121.21,Approved,0,0
TX000136,2021-02-22,C002,CC104,PC201,Other,Expense,185596.23,182677.01,Paid,Sales,INR,18947.26,,Approved,0,0
TX000230,2021-02-23,C003,CC111,PC205,Travel,Expense,106795.18,127844.74,Overdue,Sales,INR,5360.04,,Pending,0,0
TX000212,2021-02-23,C004,CC108,PC205,Other,Expense,14040.91,16776.82,Paid,Administration,INR,1372.78,,Approved,0,0
TX000140,2021-02-23,C001,CC101,PC204,IT,Expense,81330.13,105547.91,Paid,Finance,INR,14798.87,,Approved,0,0
TX000118,2021-02-23,C002,CC111,PC203,Sales,Revenue,243063.55,281988.15,Pending,Sales,INR,46227.55,69853.42,Rejected,0,0
TX000192,2021-02-24,C003,CC104,PC203,Other,Expense,115556.12,122794.47,Overdue,Sales,INR,11471.5,,Approved,0,0
TX000188,2021-02-24,C002,CC112,PC202,Utilities,Expense,76712.82,80437.02,Pending,Operations,INR,9086.22,,Under Review,0,0
TX000166,2021-02-24,C001,CC105,PC201,IT,Expense,646340.11,147821.28,Paid,Marketing,INR,48565.03,,Approved,1,0
TX000162,2021-02-24,C003,CC111,PC201,Other,Expense,113662.77,116010.99,Paid,Sales,INR,11201.99,,Approved,0,0
TX000155,2021-02-24,C003,CC112,PC203,Utilities,Expense,105176.54,105016.57,Paid,Operations,INR,0.0,,Approved,0,0
TX000135,2021-02-24,C002,CC106,PC207,Utilities,Expense,152263.96,124497.85,Pending,Operations,INR,19233.85,,Approved,0,0
TX000234,2021-02-25,C002,CC102,PC205,IT,Expense,212593.11,269296.75,Paid,IT,INR,38182.29,,Approved,0,0
TX000208,2021-02-25,C001,CC108,PC206,Maintenance,Expense,20319.75,24904.24,Overdue,Administration,INR,3630.8,,Under Review,0,0
TX000191,2021-02-25,C004,CC104,PC206,Other,Expense,68322.15,65431.92,Paid,Sales,INR,6746.2,,Approved,0,0
TX000189,2021-02-25,C004,CC104,PC201,Sales,Revenue,471160.13,366010.58,Overdue,Sales,INR,81895.91,138237.56,Approved,0,0
TX000164,2021-02-25,C002,CC105,PC205,Other,Expense,141157.38,97508.35,Paid,Marketing,INR,13920.54,,Approved,0,0
TX000156,2021-02-25,C002,CC105,PC203,Travel,Expense,119049.25,97569.35,Partially Paid,Marketing,INR,5846.43,,Approved,0,0
TX000149,2021-02-25,C002,CC111,PC207,Sales,Revenue,216053.27,284498.77,Partially Paid,Sales,INR,38273.16,69826.28,Rejected,0,0
TX000142,2021-02-25,C001,CC110,PC202,Office Supplies,Expense,33939.83,43424.05,Overdue,IT,INR,4202.89,,Approved,0,0
TX000167,2021-02-26,C002,CC104,PC205,Sales,Revenue,331789.54,299915.77,Paid,Sales,INR,60514.29,114121.57,Under Review,0,0
TX000133,2021-02-26,C002,CC107,PC205,Office Supplies,Expense,33369.69,36918.38,Overdue,Procurement,INR,4016.65,,Under Review,0,0
TX000129,2021-02-26,C005,CC109,PC205,Other,Expense,43017.62,41373.28,Paid,Finance,INR,4119.8,,Approved,0,0
TX009720,2021-02-27,C003,CC113,PC204,Other,Expense,40184.68,47832.59,Paid,Marketing,INR,4080.8,,Approved,0,0
TX000202,2021-02-27,C001,CC113,PC204,Travel,Expense,121232.99,143074.46,Paid,Marketing,INR,5987.52,,Approved,0,0
TX000161,2021-02-27,C001,CC111,PC205,Sales,Revenue,401336.42,489618.97,Pending,Sales,INR,72897.73,152549.38,Approved,0,0
TX000143,2021-02-27,C003,CC113,PC204,Other,Expense,40184.68,47832.59,Paid,Marketing,INR,4080.8,,Approved,0,0
TX000226,2021-02-28,C002,CC106,PC206,Logistics,Expense,73605.13,88869.01,Paid,Operations,INR,13593.17,,Approved,0,0
TX000200,2021-02-28,C002,CC105,PC202,Other,Expense,76629.78,84346.0,Partially Paid,Marketing,INR,7594.21,,Approved,0,0
TX000168,2021-02-28,C002,CC111,PC204,Sales,Revenue,453662.25,480357.58,Paid,Sales,INR,78966.18,75063.58,Approved,0,0
TX000361,2021-03-01,C001,CC104,PC203,Marketing,Expense,149745.95,54061.03,Paid,Sales,INR,7872.8,,Approved,1,0
TX000346,2021-03-01,C003,CC106,PC206,Procurement,Expense,1697706.05,803487.63,Paid,Operations,INR,116431.57,,Approved,1,1
TX000333,2021-03-01,C001,CC111,PC203,Sales,Revenue,427155.06,392231.12,Paid,Sales,INR,74299.64,151378.41,Approved,0,0
TX000311,2021-03-01,C001,CC114,PC201,Office Supplies,Expense,10436.02,10535.55,Paid,Administration,INR,1250.9,,Approved,0,0
TX000306,2021-03-01,C002,CC106,PC206,Logistics,Expense,115118.53,121791.21,Paid,Operations,INR,20794.66,,Approved,0,0
TX000255,2021-03-01,C003,CC111,PC205,Other,Expense,98840.61,111965.89,Paid,Sales,INR,9565.63,,Approved,0,0
TX000241,2021-03-01,C001,CC113,PC201,Other,Expense,292860.71,99354.63,Paid,Marketing,INR,8726.66,,Approved,1,0
TX000343,2021-03-02,C002,CC109,PC207,Office Supplies,Expense,22971.02,32104.57,Pending,Finance,INR,2759.92,,Pending,0,0
TX000336,2021-03-02,C003,CC114,PC201,Maintenance,Expense,36412.63,30857.24,Overdue,Administration,INR,6362.7,,Approved,0,0
TX000332,2021-03-02,C001,CC108,PC204,Maintenance,Expense,28806.81,30157.8,Overdue,Administration,INR,4745.33,,Rejected,0,0
TX000317,2021-03-02,C003,CC109,PC204,Salaries,Expense,322606.73,320565.2,Paid,Finance,INR,0.0,,Approved,0,0
TX000299,2021-03-02,C001,CC112,PC202,Maintenance,Expense,145248.43,198135.44,Paid,Operations,INR,26259.19,,Approved,0,0
TX000293,2021-03-02,C004,CC113,PC206,Travel,Expense,97579.29,104527.81,Paid,Marketing,INR,4794.89,,Approved,0,0
TX000292,2021-03-02,C003,CC106,PC202,Utilities,Expense,74556.46,92624.36,Paid,Operations,INR,8789.83,,Approved,0,0
TX000285,2021-03-02,C003,CC104,PC203,Sales,Revenue,100912.74,132401.17,Paid,Sales,INR,19169.79,23748.58,Approved,0,0
TX000260,2021-03-02,C001,CC104,PC201,Sales,Revenue,923633.52,732136.29,Paid,Sales,INR,165873.36,318569.62,Approved,0,0
TX000257,2021-03-02,C002,CC113,PC207,Other,Expense,63932.96,52422.0,Pending,Marketing,INR,0.0,,Approved,0,0
TX000252,2021-03-02,C003,CC107,PC205,Maintenance,Expense,228901.19,240198.86,Overdue,Procurement,INR,44460.58,,Approved,0,0
TX000251,2021-03-02,C001,CC110,PC202,Procurement,Expense,546986.15,604787.34,Paid,IT,INR,0.0,,Approved,0,0
TX000248,2021-03-02,C001,CC103,PC201,Other,Expense,21356.74,16708.37,Paid,HR,INR,2015.25,,Approved,0,0
TX000349,2021-03-03,C001,CC109,PC203,IT,Expense,91494.92,80334.27,Overdue,Finance,INR,16678.8,,Approved,0,0
TX000283,2021-03-03,C001,CC110,PC206,Maintenance,Expense,73897.56,70095.95,Overdue,IT,INR,13450.99,,Approved,0,0
TX000266,2021-03-03,C002,CC103,PC205,Salaries,Expense,2720109.4,277682.12,Paid,HR,INR,0.0,,Under Review,0,1
TX000372,2021-03-04,C003,CC114,PC205,Office Supplies,Expense,18187.45,16128.7,Paid,Administration,INR,2246.63,,Approved,0,0
TX000364,2021-03-04,C005,CC101,PC203,Salaries,Expense,363965.06,433193.19,Paid,Finance,INR,0.0,,Pending,0,0
TX000348,2021-03-04,C002,CC113,PC201,Office Supplies,Expense,64128.19,37102.58,Paid,Marketing,INR,0.0,,Approved,1,0
TX000258,2021-03-04,C003,CC101,PC202,Other,Expense,50617.86,51669.65,Paid,Finance,INR,5052.18,,Approved,0,0
TX000249,2021-03-04,C002,CC111,PC204,Office Supplies,Expense,8360.42,9775.93,Partially Paid,Sales,INR,926.29,,Approved,0,0
TX000396,2021-03-05,C002,CC104,PC205,Sales,Revenue,1084826.67,1170646.97,Paid,Sales,INR,200656.85,295549.26,Pending,0,0
TX000330,2021-03-05,C003,CC106,PC206,Procurement,Expense,280983.83,353842.82,Paid,Operations,INR,51581.03,,Under Review,0,0
TX000325,2021-03-05,C005,CC114,PC201,Office Supplies,Expense,3751.1,3524.65,Paid,Administration,INR,456.18,,Approved,0,0
TX000297,2021-03-05,C001,CC113,PC203,Travel,Expense,54142.57,68876.12,Paid,Marketing,INR,2652.76,,Pending,0,0
TX000291,2021-03-05,C003,CC107,PC206,Office Supplies,Expense,41487.51,53120.23,Pending,Procurement,INR,5213.78,,Approved,0,0
TX000387,2021-03-06,C003,CC107,PC201,Procurement,Expense,815426.01,824717.47,Pending,Procurement,INR,152507.84,,Approved,0,0
TX000338,2021-03-06,C001,CC105,PC206,Other,Expense,78032.27,84992.05,Paid,Marketing,INR,7837.36,,Approved,0,0
TX000303,2021-03-06,C001,CC106,PC201,Procurement,Expense,415447.39,516056.15,Partially Paid,Operations,INR,77094.81,,Approved,0,0
TX000300,2021-03-06,C001,CC104,PC203,Sales,Revenue,326651.96,365586.72,Pending,Sales,INR,56762.58,122131.05,Approved,0,0
TX000358,2021-03-07,C001,CC101,PC203,Salaries,Expense,204943.7,173287.34,Pending,Finance,INR,0.0,,Approved,0,0
TX000353,2021-03-07,C002,CC110,PC202,Maintenance,Expense,156868.14,195302.81,Paid,IT,INR,27723.8,,Under Review,0,0
TX000329,2021-03-07,C003,CC102,PC203,Procurement,Expense,781742.75,717908.81,Paid,IT,INR,145389.63,,Approved,0,0
TX000324,2021-03-07,C003,CC104,PC203,Sales,Revenue,761090.04,947625.96,Paid,Sales,INR,136864.77,254106.69,Approved,0,0
TX000244,2021-03-07,C001,CC104,PC202,Sales,Revenue,596968.06,584633.34,Paid,Sales,INR,106457.85,261843.88,Approved,0,0
TX000356,2021-03-08,C003,CC111,PC205,Marketing,Expense,330036.87,353911.08,Paid,Sales,INR,59685.85,,Approved,0,0
TX000282,2021-03-08,C001,CC106,PC207,Logistics,Expense,284509.42,316682.83,Paid,Operations,INR,49929.86,,Approved,0,0
TX000275,2021-03-08,C001,CC111,PC206,Sales,Revenue,616321.36,658198.24,Paid,Sales,INR,111851.38,218394.91,Approved,0,0
TX000267,2021-03-08,C003,CC102,PC207,IT,Expense,321210.95,263522.46,Paid,IT,INR,56225.14,,Approved,0,0
TX000262,2021-03-08,C001,CC104,PC205,Sales,Revenue,646338.18,606292.55,Overdue,Sales,INR,117374.2,225476.85,Pending,0,0
TX000253,2021-03-08,C005,CC111,PC206,Travel,Expense,258338.22,81668.21,Pending,Sales,INR,13107.17,,Approved,1,0
TX000383,2021-03-09,C001,CC113,PC206,IT,Expense,49583.85,48715.79,Paid,Marketing,INR,9258.62,,Approved,0,0
TX000371,2021-03-09,C001,CC111,PC204,Travel,Expense,83483.97,88993.86,Paid,Sales,INR,4229.63,,Approved,0,0
TX000334,2021-03-09,C001,CC106,PC207,Procurement,Expense,622146.32,792457.48,Pending,Operations,INR,110198.31,,Approved,0,0
TX000302,2021-03-09,C003,CC109,PC207,Office Supplies,Expense,10191.78,11569.31,Pending,Finance,INR,1232.39,,Pending,0,0
TX000294,2021-03-09,C005,CC109,PC202,IT,Expense,197937.69,202997.49,Partially Paid,Finance,INR,35372.26,,Rejected,0,0
TX000269,2021-03-09,C001,CC112,PC201,Maintenance,Expense,105550.89,111634.53,Pending,Operations,INR,20029.72,,Approved,0,0
TX000265,2021-03-09,C004,CC111,PC207,Sales,Revenue,1501541.23,299927.27,Pending,Sales,INR,110511.59,211149.2,Approved,1,1
TX000373,2021-03-10,C003,CC107,PC204,Maintenance,Expense,48737.71,54222.4,Partially Paid,Procurement,INR,8993.05,,Approved,0,0
TX000355,2021-03-10,C001,CC103,PC205,Salaries,Expense,315531.18,233754.74,Paid,HR,INR,0.0,,Approved,0,0
TX000351,2021-03-10,C004,CC108,PC204,Maintenance,Expense,48885.97,48124.49,Paid,Administration,INR,8671.36,,Approved,0,0
TX000280,2021-03-10,C001,CC113,PC206,Marketing,Expense,337383.34,214881.1,Paid,Marketing,INR,60232.41,,Approved,0,0
TX000240,2021-03-10,C001,CC104,PC201,Marketing,Expense,556902.74,563798.08,Overdue,Sales,INR,100744.97,,Approved,0,0
TX000389,2021-03-11,C004,CC105,PC203,Travel,Expense,91270.4,85786.95,Pending,Marketing,INR,4681.49,,Approved,0,0
TX000360,2021-03-11,C003,CC108,PC205,Maintenance,Expense,54321.21,56761.3,Pending,Administration,INR,10213.74,,Approved,0,0
TX000347,2021-03-11,C003,CC111,PC205,Sales,Revenue,318674.36,341084.98,Overdue,Sales,INR,55891.2,104134.87,Approved,0,0
TX000284,2021-03-11,C003,CC105,PC207,Other,Expense,146247.45,143497.16,Paid,Marketing,INR,14819.45,,Approved,0,0
TX000281,2021-03-11,C002,CC104,PC204,Other,Expense,104271.08,92480.06,Paid,Sales,INR,10321.54,,Approved,0,0
TX000254,2021-03-11,C001,CC106,PC207,Maintenance,Expense,217599.56,236579.14,Paid,Operations,INR,39017.33,,Approved,0,0
TX000395,2021-03-12,C003,CC104,PC204,Sales,Revenue,1163693.12,1256276.73,Overdue,Sales,INR,201240.03,506585.52,Approved,0,0
TX000368,2021-03-12,C002,CC107,PC206,Logistics,Expense,229177.37,312276.15,Partially Paid,Procurement,INR,41470.64,,Approved,0,0
TX000295,2021-03-12,C002,CC105,PC207,Other,Expense,100138.77,120078.05,Paid,Marketing,INR,0.0,,Approved,0,0
TX000289,2021-03-12,C001,CC104,PC201,Sales,Revenue,1175728.88,1377835.57,Overdue,Sales,INR,208043.43,434677.3,Approved,0,0
TX000276,2021-03-12,C003,CC111,PC207,Office Supplies,Expense,59302.85,51853.64,Paid,Sales,INR,6840.05,,Approved,0,0
TX000392,2021-03-13,C001,CC113,PC203,IT,Expense,51111.43,52221.05,Paid,Marketing,INR,9131.68,,Approved,0,0
TX000385,2021-03-13,C003,CC111,PC205,Travel,Expense,103520.75,124526.02,Paid,Sales,INR,5463.76,,Pending,0,0
TX000313,2021-03-13,C003,CC106,PC207,Logistics,Expense,347108.85,391389.19,Paid,Operations,INR,63523.14,,Approved,0,0
TX000245,2021-03-13,C001,CC108,PC204,Other,Expense,16516.09,20832.22,Paid,Administration,INR,1672.58,,Approved,0,0
TX000242,2021-03-13,C002,CC113,PC207,Travel,Expense,120476.79,140845.72,Paid,Marketing,INR,6299.34,,Pending,0,0
TX000341,2021-03-14,C003,CC107,PC203,Logistics,Expense,353818.56,354589.05,Pending,Procurement,INR,64430.53,,Pending,0,0
TX000304,2021-03-14,C004,CC111,PC202,Sales,Revenue,540730.73,424373.89,Partially Paid,Sales,INR,94205.18,134324.4,Approved,0,0
TX000256,2021-03-14,C003,CC101,PC201,Office Supplies,Expense,15811.9,19491.47,Paid,Finance,INR,1971.64,,Approved,0,0
TX000370,2021-03-15,C001,CC103,PC202,Office Supplies,Expense,37065.49,33210.88,Paid,HR,INR,4569.72,,Approved,0,0
TX000354,2021-03-15,C004,CC107,PC202,Office Supplies,Expense,121707.06,66032.51,Pending,Procurement,INR,12172.17,,Approved,1,0
TX000314,2021-03-15,C001,CC106,PC204,Utilities,Expense,105166.88,87646.49,Paid,Operations,INR,12497.46,,Approved,0,0
TX000309,2021-03-15,C003,CC103,PC207,Office Supplies,Expense,15540.12,16697.58,Paid,HR,INR,1882.26,,Approved,0,0
TX000271,2021-03-15,C004,CC104,PC202,Office Supplies,Expense,29275.34,31947.21,Paid,Sales,INR,3709.62,,Approved,0,0
TX000381,2021-03-16,C003,CC107,PC201,Logistics,Expense,243747.78,263544.51,Paid,Procurement,INR,45189.27,,Approved,0,0
TX000335,2021-03-16,C003,CC109,PC206,Office Supplies,Expense,75910.6,255274.6,Paid,Finance,INR,42054.07,,Approved,1,0
TX000321,2021-03-16,C001,CC114,PC201,Utilities,Expense,79153.83,18492.19,Paid,Administration,INR,4545.78,,Approved,1,0
TX000239,2021-03-16,C001,CC104,PC206,Travel,Expense,207935.71,286133.11,Paid,Sales,INR,10169.59,,Approved,0,0
TX000365,2021-03-17,C004,CC113,PC206,Marketing,Expense,506820.36,369551.12,Paid,Marketing,INR,94725.14,,Approved,0,0
TX000352,2021-03-18,C001,CC110,PC202,IT,Expense,41257.84,47051.86,Paid,IT,INR,7484.96,,Approved,0,0
TX000340,2021-03-18,C003,CC107,PC204,Logistics,Expense,221706.79,186456.8,Paid,Procurement,INR,38763.09,,Pending,0,0
TX000327,2021-03-18,C003,CC111,PC203,Sales,Revenue,194660.39,229824.47,Paid,Sales,INR,33972.65,67694.08,Approved,0,0
TX000312,2021-03-18,C002,CC112,PC204,Logistics,Expense,242946.47,196308.03,Paid,Operations,INR,43709.53,,Approved,0,0
TX000308,2021-03-18,C002,CC103,PC207,Travel,Expense,29534.0,24004.63,Paid,HR,INR,1478.18,,Approved,0,0
TX000388,2021-03-19,C001,CC102,PC206,Maintenance,Expense,147727.87,145195.69,Overdue,IT,INR,25185.07,,Approved,0,0
TX000382,2021-03-19,C005,CC107,PC204,Logistics,Expense,271002.82,354224.98,Overdue,Procurement,INR,47309.89,,Approved,0,0
TX000379,2021-03-19,C005,CC112,PC206,Utilities,Expense,62418.6,66360.35,Paid,Operations,INR,7181.12,,Approved,0,0
TX000363,2021-03-19,C001,CC110,PC207,Office Supplies,Expense,43779.49,40020.16,Paid,IT,INR,0.0,,Approved,0,0
TX000337,2021-03-19,C002,CC105,PC205,Sales,Revenue,816211.99,757685.11,Overdue,Sales,INR,148480.69,220252.83,Approved,0,0
TX000316,2021-03-19,C002,CC104,PC202,Sales,Revenue,808856.2,915732.01,Pending,Sales,INR,147983.49,267887.17,Rejected,0,0
TX000279,2021-03-19,C003,CC113,PC204,Marketing,Expense,349495.6,447010.39,Partially Paid,Marketing,INR,60923.44,,Approved,0,0
TX000273,2021-03-19,C003,CC108,PC202,Other,Expense,87073.43,98981.94,Paid,Administration,INR,9163.15,,Approved,0,0
TX000339,2021-03-20,C004,CC104,PC201,Travel,Expense,409151.05,107087.86,Paid,Sales,INR,9168.68,,Rejected,1,0
TX000320,2021-03-20,C004,CC101,PC204,Salaries,Expense,58419.68,63854.67,Paid,Finance,INR,0.0,,Approved,0,0
TX000272,2021-03-20,C001,CC103,PC201,Salaries,Expense,286346.44,311772.95,Pending,HR,INR,0.0,,Approved,0,0
TX000259,2021-03-20,C005,CC104,PC207,Travel,Expense,387212.39,105503.14,Paid,Sales,INR,9318.73,,Approved,1,0
