Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Description,Quantity,Department,Currency,Invoice_ID,Vendor_ID,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator,Year,Month,Quarter,Budget_Variance,Budget_Utilization
TX000005,2021-01-20,C003,CC111,PC202,Sales,Revenue,457253.93,505716.77,Paid,Online sales revenue,269.0,Sales,INR,INV-2021-00005,,82126.33,171880.62,Approved,0,2021,1,1,-48462.840000000026,90.41699961818549
TX000056,2021-01-21,C002,CC113,PC204,IT,Expense,226349.28,249488.58,Partially Paid,Software license purchase,6.0,Marketing,INR,,V026,42740.42,,Approved,0,2021,1,1,-23139.29999999999,90.72530694591312
TX000107,2021-01-22,C004,CC101,PC205,Office Supplies,Expense,57827.74,16689.84,Pending,Printer consumables purchase,19.0,Finance,INR,INV-2021-00080,V034,6466.61,,Pending,1,2021,1,1,41137.9,346.4846876902355
TX000089,2021-01-22,C002,CC114,PC206,Other,Expense,26797.98,30182.69,Pending,Miscellaneous expense,1.0,Administration,INR,,,2793.66,,Approved,0,2021,1,1,-3384.709999999999,88.78592332227512
TX000081,2021-01-22,C003,CC104,PC206,Travel,Expense,155215.43,168562.63,Pending,Client visit travel reimbursement,1.0,Sales,INR,,,7870.73,,Approved,0,2021,1,1,-13347.200000000012,92.08175619946128
TX000001,2021-01-22,C004,CC112,PC205,Logistics,Expense,106969.88,93309.0,Pending,Warehouse handling fee,86.0,Operations,INR,INV-2021-00001,V036,19278.36,,Approved,0,2021,1,1,13660.880000000005,114.6404741236108
TX000082,2021-01-23,C003,CC106,PC207,Logistics,Expense,373529.5,523538.08,Paid,Warehouse handling fee,235.0,Operations,INR,INV-2021-00060,V037,68635.37,,Approved,0,2021,1,1,-150008.58000000002,71.34715014426457
TX000078,2021-01-24,C003,CC110,PC201,IT,Expense,175662.82,173283.85,Pending,Hardware upgrade purchase,8.0,IT,INR,INV-2021-00057,V001,30540.85,,Rejected,0,2021,1,1,2378.970000000001,101.37287462161072
TX000054,2021-01-24,C004,CC104,PC201,Marketing,Expense,308684.16,362631.95,Paid,Marketing campaign,1.0,Sales,INR,INV-2021-00042,V026,53997.54,,Approved,0,2021,1,1,-53947.79000000004,85.12326616559847
TX000049,2021-01-24,C003,CC110,PC204,Procurement,Expense,482411.98,541794.67,Paid,Software license purchase,415.0,IT,INR,INV-2021-00037,V009,89996.06,,Under Review,0,2021,1,1,-59382.69000000006,89.03963193288705
TX000113,2021-01-25,C003,CC107,PC201,Logistics,Expense,301064.71,259717.51,Paid,Shipping cost settlement,305.0,Procurement,INR,INV-2021-00084,V038,54529.97,,Approved,0,2021,1,1,41347.20000000001,115.92006638289423
TX000112,2021-01-25,C001,CC102,PC202,Office Supplies,Expense,42733.32,42803.04,Pending,Printer consumables purchase,32.0,IT,INR,INV-2021-00083,V003,4932.11,,Pending,0,2021,1,1,-69.72000000000116,99.8371143731847
TX000052,2021-01-25,C002,CC108,PC207,Maintenance,Expense,11304.23,12284.19,Paid,Facility repair service,1.0,Administration,INR,INV-2021-00040,V001,1953.92,,Approved,0,2021,1,1,-979.960000000001,92.02259164014885
TX000033,2021-01-25,C001,CC105,PC201,Marketing,Expense,286633.74,253220.37,Partially Paid,Marketing campaign,1.0,Marketing,INR,INV-2021-00027,V013,0.0,,Approved,0,2021,1,1,33413.369999999995,113.19537207847851
TX000017,2021-01-25,C003,CC105,PC202,Other,Expense,58772.39,70492.43,Paid,Sundry adjustment,1.0,Marketing,INR,,,6166.16,,Approved,0,2021,1,1,-11720.039999999994,83.37404456052941
TX000008,2021-01-25,C002,CC107,PC202,Logistics,Expense,111048.76,118911.96,Paid,Warehouse handling fee,98.0,Procurement,INR,INV-2021-00008,V029,19892.17,,Approved,0,2021,1,1,-7863.200000000012,93.38737667766976
TX000030,2021-01-26,C001,CC112,PC207,Utilities,Expense,19944.42,20492.63,Overdue,Water and gas utility charge,1.0,Operations,INR,INV-2021-00026,V024,2481.97,,Approved,0,2021,1,1,-548.2100000000028,97.32484312652888
TX000103,2021-01-27,C005,CC107,PC204,Office Supplies,Expense,48450.96,64777.05,Paid,Stationery order,46.0,Procurement,INR,INV-2021-00076,V005,5634.91,,Approved,0,2021,1,1,-16326.090000000004,74.79649042369172
TX000066,2021-01-27,C002,CC104,PC204,Other,Expense,149120.96,185319.03,Paid,Sundry adjustment,1.0,Sales,INR,INV-2021-00047,,14708.22,,Approved,0,2021,1,1,-36198.07000000001,80.4671597946525
TX000026,2021-01-27,C003,CC102,PC202,IT,Expense,329271.52,393952.53,Paid,Software license purchase,4.0,IT,INR,INV-2021-00024,V013,58757.09,,Approved,0,2021,1,1,-64681.01000000001,83.5815218650836
TX000092,2021-01-28,C005,CC111,PC205,Sales,Revenue,287599.44,369274.97,Overdue,Export sales revenue,378.0,Sales,INR,,,51924.19,76704.98,Approved,0,2021,1,1,-81675.52999999997,77.88219169038184
TX000068,2021-01-28,C001,CC108,PC206,Utilities,Expense,11019.96,12941.26,Paid,Electricity bill payment,1.0,Administration,INR,INV-2021-00048,,1320.19,,Approved,0,2021,1,1,-1921.300000000001,85.1536867352947
TX000062,2021-01-28,C001,CC104,PC206,Other,Expense,80002.6,94722.47,Paid,Sundry adjustment,1.0,Sales,INR,,,7806.18,,Pending,0,2021,1,1,-14719.869999999995,84.46000194040548
TX000044,2021-01-28,C001,CC104,PC202,Travel,Expense,36862.25,39614.36,Paid,Airfare and lodging expense,4.0,Sales,INR,,,1861.82,,Approved,0,2021,1,1,-2752.1100000000006,93.05274652928888
TX000028,2021-01-28,C003,CC106,PC204,Utilities,Expense,99141.78,120938.23,Pending,Utility bill,1.0,Operations,INR,,V040,11971.1,,Approved,0,2021,1,1,-21796.45,81.97720439599621
TX000007,2021-01-28,C004,CC106,PC204,Maintenance,Expense,277899.45,344750.45,Paid,Preventive maintenance contract,1.0,Operations,INR,INV-2021-00007,V035,51961.79,,Approved,0,2021,1,1,-66851.0,80.60887230168953
TX000116,2021-01-29,C002,CC109,PC203,Office Supplies,Expense,5790.15,5630.15,Pending,Printer consumables purchase,6.0,Finance,INR,INV-2021-00086,,732.54,,Approved,0,2021,1,1,160.0,102.8418425796826
TX000086,2021-01-29,C002,CC103,PC207,Office Supplies,Expense,28152.36,31347.02,Pending,Printer consumables purchase,20.0,HR,INR,,V005,3569.22,,Approved,0,2021,1,1,-3194.66,89.80872822998805
TX000079,2021-01-29,C001,CC113,PC201,Travel,Expense,62300.35,56309.68,Paid,Business travel expense,5.0,Marketing,INR,INV-2021-00058,,3014.98,,Approved,0,2021,1,1,5990.669999999998,110.63879247759888
TX000073,2021-01-29,C001,CC111,PC203,Sales,Revenue,402995.16,358633.57,Paid,Product sales revenue,316.0,Sales,INR,INV-2021-00052,,71460.58,149569.84,Approved,0,2021,1,1,44361.58999999997,112.36961447864458
TX000071,2021-01-29,C004,CC104,PC205,Sales,Revenue,808974.57,804531.3,Paid,Export sales revenue,991.0,Sales,INR,INV-2021-00050,,142217.56,164711.4,Approved,0,2021,1,1,4443.269999999902,100.55228056385126
TX000019,2021-01-29,C001,CC111,PC206,Travel,Expense,61063.01,71184.41,Partially Paid,Business travel expense,1.0,Sales,INR,INV-2021-00018,,2956.27,,Pending,0,2021,1,1,-10121.4,85.78143725571371
TX000009,2021-01-29,C003,CC110,PC204,Maintenance,Expense,75309.21,70944.68,Paid,Equipment maintenance,1.0,IT,INR,INV-2021-00009,V034,13274.42,,Approved,0,2021,1,1,4364.530000000013,106.15201872783132
TX000117,2021-01-30,C002,CC113,PC203,IT,Expense,241802.62,298968.72,Paid,Hardware upgrade purchase,4.0,Marketing,INR,,V008,0.0,,Approved,0,2021,1,1,-57166.09999999998,80.87890264907982
TX000099,2021-01-30,C001,CC111,PC207,Sales,Revenue,334324.66,385393.29,Paid,Export sales revenue,403.0,Sales,INR,INV-2021-00072,,58674.37,113741.12,Approved,0,2021,1,1,-51068.630000000005,86.74895714972101
TX000077,2021-01-31,C005,CC104,PC201,Sales,Revenue,630485.67,551859.62,Paid,Customer order fulfillment revenue,470.0,Sales,INR,INV-2021-00056,,114656.71,151037.73,Approved,0,2021,1,1,78626.05000000005,114.24747293523669
TX000050,2021-01-31,C001,CC109,PC201,IT,Expense,216356.54,207621.45,Pending,IT support services,9.0,Finance,INR,INV-2021-00038,,39342.22,,Approved,0,2021,1,1,8735.089999999997,104.20721943710537
TX000209,2021-02-01,C005,CC105,PC201,Marketing,Expense,1451743.47,331713.97,Paid,Marketing campaign,1.0,Marketing,INR,INV-2021-00162,V004,59462.62,,Rejected,1,2021,2,1,1120029.5,437.64918010537815
TX000177,2021-02-01,C002,CC101,PC202,Office Supplies,Expense,20387.31,20129.94,Paid,Stationery order,18.0,Finance,INR,INV-2021-00132,V029,2411.5,,Rejected,0,2021,2,1,257.3700000000026,101.27854330415292
TX000122,2021-02-01,C001,CC104,PC205,Sales,Revenue,307054.87,337597.16,Partially Paid,Product sales revenue,317.0,Sales,INR,INV-2021-00090,,56089.3,127935.84,Rejected,0,2021,2,1,-30542.28999999998,90.9530370456908
TX000120,2021-02-01,C003,CC107,PC207,Logistics,Expense,146919.35,133200.31,Paid,Shipping cost settlement,155.0,Procurement,INR,INV-2021-00088,V028,25983.61,,Approved,0,2021,2,1,13719.040000000008,110.29955560914236
TX000214,2021-02-02,C002,CC103,PC206,Sales,Revenue,126797.64,131549.33,Paid,Export sales revenue,153.0,Sales,INR,INV-2021-00166,,22218.05,28327.18,Approved,0,2021,2,1,-4751.689999999988,96.38790254575984
TX000206,2021-02-02,C004,CC107,PC201,Logistics,Expense,253408.86,337407.0,Paid,Freight and logistics charge,168.0,Procurement,INR,INV-2021-00159,V006,45857.56,,Rejected,0,2021,2,1,-83998.14000000001,75.10480221216513
TX000186,2021-02-02,C002,CC109,PC202,Office Supplies,Expense,6409.27,5806.03,Partially Paid,Printer consumables purchase,5.0,Finance,INR,,V015,755.48,,Approved,0,2021,2,1,603.2400000000007,110.38988775462752
TX000171,2021-02-02,C002,CC104,PC204,Other,Expense,184283.71,188278.33,Paid,Sundry adjustment,1.0,Sales,INR,INV-2021-00127,,18575.7,,Approved,0,2021,2,1,-3994.6199999999953,97.87834319541712
TX000152,2021-02-02,C004,CC104,PC204,Sales,Revenue,202498.57,255285.92,Overdue,Customer order fulfillment revenue,177.0,Sales,INR,INV-2021-00111,,36111.2,45929.67,Approved,0,2021,2,1,-52787.350000000006,79.32226344484647
TX009748,2021-02-03,C001,CC110,PC203,Maintenance,Expense,60859.04,68147.77,Paid,Facility repair service,1.0,IT,INR,INV-2021-00099,V015,10367.43,,Approved,0,2021,2,1,-7288.730000000003,89.30452162998144
TX000222,2021-02-03,C001,CC114,PC202,Utilities,Expense,23797.43,25649.36,Overdue,Electricity bill payment,1.0,Administration,INR,INV-2021-00173,V017,2906.3,,Approved,0,2021,2,1,-1851.9300000000003,92.77981984735682
TX000216,2021-02-03,C004,CC101,PC201,Office Supplies,Expense,34540.18,33936.92,Paid,Stationery order,23.0,Finance,INR,INV-2021-00168,V033,4094.69,,Approved,0,2021,2,1,603.260000000002,101.77759207376508
TX000203,2021-02-03,C003,CC102,PC205,Maintenance,Expense,165541.55,140538.92,Pending,Facility repair service,1.0,IT,INR,,V023,28723.74,,Approved,0,2021,2,1,25002.629999999976,117.7905380232038
TX000139,2021-02-03,C001,CC110,PC203,Maintenance,Expense,60859.04,68147.77,Paid,Facility repair service,1.0,IT,INR,INV-2021-00099,V015,10367.43,,Approved,0,2021,2,1,-7288.730000000003,89.30452162998144
TX000134,2021-02-03,C001,CC111,PC202,Travel,Expense,49165.11,59109.0,Paid,Client visit travel reimbursement,2.0,Sales,INR,,,2435.37,,Approved,0,2021,2,1,-9943.89,83.17702887885093
TX000224,2021-02-04,C001,CC109,PC206,Other,Expense,32196.09,31742.78,Partially Paid,General ledger correction entry,1.0,Finance,INR,INV-2021-00175,,3146.09,,Approved,0,2021,2,1,453.3100000000013,101.4280727774946
TX000210,2021-02-04,C005,CC111,PC202,Sales,Revenue,633366.84,559984.71,Paid,Customer order fulfillment revenue,309.0,Sales,INR,INV-2021-00163,,115481.89,277559.4,Approved,0,2021,2,1,73382.13,113.10430958016693
TX000160,2021-02-04,C001,CC104,PC203,Travel,Expense,64883.5,64008.17,Paid,Client visit travel reimbursement,2.0,Sales,INR,INV-2021-00118,,3198.09,,Approved,0,2021,2,1,875.3300000000017,101.36752855143337
TX009794,2021-02-05,C003,CC111,PC206,Sales,Revenue,444053.91,557872.24,Paid,Service revenue recognition,441.0,Sales,INR,,,79745.26,111326.01,Rejected,0,2021,2,1,-113818.33000000002,79.59777851645745
TX000227,2021-02-05,C002,CC101,PC205,IT,Expense,301592.08,343485.47,Paid,IT support services,4.0,Finance,INR,INV-2021-00178,V016,51458.74,,Approved,0,2021,2,1,-41893.38999999996,87.8034462418454
TX000201,2021-02-05,C002,CC111,PC203,Sales,Revenue,508998.53,513544.9,Overdue,Customer order fulfillment revenue,544.0,Sales,INR,INV-2021-00155,,94538.34,176967.96,Approved,0,2021,2,1,-4546.369999999995,99.114708373114
TX000193,2021-02-05,C003,CC103,PC205,Travel,Expense,24672.23,28528.5,Paid,Business travel expense,1.0,HR,INR,INV-2021-00147,,1250.06,,Approved,0,2021,2,1,-3856.27,86.48274532485058
TX000183,2021-02-05,C004,CC111,PC204,Other,Expense,97566.27,93845.96,Paid,Sundry adjustment,1.0,Sales,INR,INV-2021-00138,,10097.98,,Pending,0,2021,2,1,3720.3099999999977,103.96427294259657
TX000126,2021-02-05,C003,CC111,PC206,Sales,Revenue,444053.91,557872.24,Paid,Service revenue recognition,441.0,Sales,INR,,,79745.26,111326.01,Rejected,0,2021,2,1,-113818.33000000002,79.59777851645745
TX000124,2021-02-05,C003,CC105,PC206,Marketing,Expense,278538.01,283580.3,Overdue,Trade show sponsorship,1.0,Marketing,INR,INV-2021-00092,V040,49414.9,,Under Review,0,2021,2,1,-5042.289999999979,98.22191809515682
TX000121,2021-02-05,C001,CC112,PC206,Logistics,Expense,252491.02,221670.61,Paid,Shipping cost settlement,241.0,Operations,INR,INV-2021-00089,V032,44305.5,,Approved,0,2021,2,1,30820.410000000003,113.90369702144996
TX000237,2021-02-06,C004,CC113,PC201,IT,Expense,253687.96,269811.4,Paid,IT support services,68.0,Marketing,INR,INV-2021-00186,V025,45466.2,,Under Review,0,2021,2,1,-16123.440000000031,94.02418133555511
TX000236,2021-02-06,C001,CC104,PC202,Sales,Revenue,587695.6,575542.47,Pending,Customer order fulfillment revenue,730.0,Sales,INR,INV-2021-00185,,105982.98,166558.2,Approved,0,2021,2,1,12153.130000000005,102.11159569162638
TX000229,2021-02-06,C004,CC103,PC206,Travel,Expense,95185.15,125298.94,Paid,Client visit travel reimbursement,3.0,HR,INR,INV-2021-00180,,4732.65,,Approved,0,2021,2,1,-30113.790000000008,75.96644472810384
TX000223,2021-02-06,C003,CC101,PC205,IT,Expense,216769.05,215554.62,Pending,Software license purchase,2.0,Finance,INR,INV-2021-00174,V034,39023.54,,Approved,0,2021,2,1,1214.429999999993,100.56339780608738
TX000207,2021-02-06,C001,CC104,PC206,Other,Expense,120529.59,137927.35,Paid,Sundry adjustment,1.0,Sales,INR,INV-2021-00160,,12287.07,,Approved,0,2021,2,1,-17397.76000000001,87.38628705619298
TX000130,2021-02-06,C001,CC104,PC202,Travel,Expense,109902.7,101784.18,Partially Paid,Airfare and lodging expense,3.0,Sales,INR,INV-2021-00096,,5031.65,,Approved,0,2021,2,1,8118.520000000004,107.976210055433
TX000233,2021-02-07,C002,CC112,PC201,Logistics,Expense,172889.3,178938.83,Paid,Freight and logistics charge,95.0,Operations,INR,INV-2021-00183,V032,30694.56,,Approved,0,2021,2,1,-6049.529999999999,96.61921898114568
TX000228,2021-02-07,C001,CC108,PC204,Other,Expense,92198.71,96331.12,Overdue,Sundry adjustment,1.0,Administration,INR,INV-2021-00179,,8962.35,,Approved,0,2021,2,1,-4132.409999999989,95.7102024766244
TX000221,2021-02-07,C004,CC104,PC206,Sales,Revenue,1067599.98,1172842.97,Pending,Export sales revenue,913.0,Sales,INR,INV-2021-00172,,190488.4,413939.49,Approved,0,2021,2,1,-105242.99,91.02667682784508
TX000196,2021-02-07,C002,CC106,PC201,Sales,Revenue,859550.48,998183.78,Paid,Export sales revenue,832.0,Sales,INR,INV-2021-00150,,159197.37,320818.27,Approved,0,2021,2,1,-138633.30000000005,86.11144532923586
TX000184,2021-02-07,C005,CC111,PC207,Marketing,Expense,387406.57,363817.35,Pending,Marketing campaign,1.0,Sales,INR,INV-2021-00139,V030,71609.36,,Approved,0,2021,2,1,23589.22000000003,106.48380842749803
TX000125,2021-02-07,C003,CC109,PC201,Salaries,Expense,283977.04,258387.21,Paid,Monthly salary payment,1.0,Finance,INR,,,0.0,,Approved,0,2021,2,1,25589.829999999987,109.90367518578029
TX000219,2021-02-08,C005,CC114,PC205,Maintenance,Expense,66972.07,77235.13,Pending,Preventive maintenance contract,1.0,Administration,INR,INV-2021-00171,V029,11978.62,,Rejected,0,2021,2,1,-10263.059999999998,86.71192759046305
TX000190,2021-02-08,C005,CC113,PC207,Marketing,Expense,194287.05,202648.63,Pending,Marketing campaign,1.0,Marketing,INR,INV-2021-00144,V038,33163.45,,Approved,0,2021,2,1,-8361.580000000016,95.87385318124282
TX000132,2021-02-09,C003,CC109,PC204,Salaries,Expense,348989.52,373080.3,Paid,Salary and benefits payout,1.0,Finance,INR,,,0.0,,Pending,0,2021,2,1,-24090.77999999997,93.5427359739981
TX000131,2021-02-09,C002,CC114,PC204,Other,Expense,27138.93,26524.07,Paid,General ledger correction entry,1.0,Administration,INR,,,2680.39,,Rejected,0,2021,2,1,614.8600000000006,102.318120861542
TX000144,2021-02-10,C001,CC114,PC202,Maintenance,Expense,91662.02,118597.75,Pending,Equipment maintenance,1.0,Administration,INR,INV-2021-00104,,15868.77,,Approved,0,2021,2,1,-26935.73,77.28816103172278
TX000141,2021-02-10,C002,CC106,PC205,Maintenance,Expense,198224.32,213003.86,Paid,Preventive maintenance contract,1.0,Operations,INR,INV-2021-00101,V033,34563.11,,Approved,0,2021,2,1,-14779.53999999998,93.06137456851722
TX000235,2021-02-11,C002,CC111,PC206,Sales,Revenue,469492.03,425429.7,Pending,Export sales revenue,354.0,Sales,INR,,,84976.35,123654.59,Pending,0,2021,2,1,44062.330000000016,110.35713538570532
TX000174,2021-02-11,C004,CC113,PC207,Sales,Revenue,383749.05,385855.32,Overdue,Product sales revenue,207.0,Sales,INR,INV-2021-00129,,68743.3,112408.07,Approved,0,2021,2,1,-2106.2700000000186,99.45412959448116
TX000137,2021-02-11,C003,CC101,PC205,Other,Expense,103454.91,110186.44,Paid,General ledger correction entry,1.0,Finance,INR,INV-2021-00098,,10668.39,,Approved,0,2021,2,1,-6731.529999999999,93.8907818421214
TX000128,2021-02-11,C002,CC106,PC202,Utilities,Expense,89319.33,83278.68,Partially Paid,Utility bill,1.0,Operations,INR,INV-2021-00094,V017,0.0,,Pending,0,2021,2,1,6040.650000000009,107.25353715981088
TX000215,2021-02-12,C001,CC102,PC205,Maintenance,Expense,59284.09,65419.28,Paid,Preventive maintenance contract,1.0,IT,INR,INV-2021-00167,V008,10677.07,,Approved,0,2021,2,1,-6135.190000000002,90.62174025761212
TX000205,2021-02-12,C002,CC101,PC205,Sales,Revenue,138652.49,164497.42,Paid,Customer order fulfillment revenue,109.0,Sales,INR,INV-2021-00158,,24985.05,52264.8,Approved,0,2021,2,1,-25844.930000000026,84.28854993591996
TX000199,2021-02-12,C002,CC113,PC207,Travel,Expense,51410.89,45292.25,Paid,Business travel expense,1.0,Marketing,INR,INV-2021-00153,,2476.6,,Approved,0,2021,2,1,6118.639999999999,113.50924275124332
TX000176,2021-02-12,C001,CC104,PC201,Sales,Revenue,764493.25,627215.95,Paid,Service revenue recognition,836.0,Sales,INR,INV-2021-00131,,141212.87,353395.78,Rejected,0,2021,2,1,137277.30000000005,121.88676802622768
TX000163,2021-02-12,C002,CC104,PC207,Sales,Revenue,360382.02,373886.85,Paid,Online sales revenue,345.0,Sales,INR,INV-2021-00120,,62789.05,142249.31,Approved,0,2021,2,1,-13504.829999999958,96.38799010984206
TX000153,2021-02-12,C003,CC110,PC206,Procurement,Expense,203180.93,196952.86,Overdue,Raw material procurement,285.0,IT,INR,,V011,36617.71,,Approved,0,2021,2,1,6228.070000000007,103.16221353678236
TX000119,2021-02-12,C005,CC103,PC206,Travel,Expense,56136.71,64385.9,Partially Paid,Business travel expense,1.0,HR,INR,,,2917.6,,Pending,0,2021,2,1,-8249.190000000002,87.18789362267204
TX000204,2021-02-13,C002,CC113,PC207,Travel,Expense,75964.12,68593.53,Pending,Client visit travel reimbursement,4.0,Marketing,INR,INV-2021-00157,,3947.5,,Pending,0,2021,2,1,7370.5899999999965,110.74531373440033
TX000198,2021-02-13,C001,CC101,PC201,IT,Expense,338627.64,287675.33,Paid,IT support services,6.0,Finance,INR,INV-2021-00152,V001,60108.78,,Approved,0,2021,2,1,50952.31,117.7117412188247
TX000187,2021-02-13,C001,CC102,PC203,Office Supplies,Expense,453036.1,48318.7,Paid,Printer consumables purchase,46.0,IT,INR,INV-2021-00141,V004,5473.31,,Under Review,0,2021,2,1,404717.4,937.5999354287264
TX000185,2021-02-13,C001,CC103,PC206,Other,Expense,57124.38,64980.05,Paid,Miscellaneous expense,1.0,HR,INR,INV-2021-00140,,5572.29,,Approved,0,2021,2,1,-7855.670000000005,87.91064334361084
TX000170,2021-02-13,C001,CC101,PC205,Other,Expense,7721.34,8237.79,Paid,Sundry adjustment,1.0,Finance,INR,,,756.61,,Approved,0,2021,2,1,-516.4500000000007,93.7307214677723
TX000157,2021-02-13,C003,CC111,PC203,Sales,Revenue,319357.48,344244.75,Paid,Product sales revenue,360.0,Sales,INR,INV-2021-00115,,58834.87,85285.53,Approved,0,2021,2,1,-24887.27000000002,92.77047217132576
TX000151,2021-02-13,C004,CC109,PC206,IT,Expense,143180.11,154260.46,Pending,Hardware upgrade purchase,2.0,Finance,INR,INV-2021-00110,V037,26227.19,,Approved,0,2021,2,1,-11080.350000000006,92.81711593495832
